frame,eyes,eyeRearR,eyeRearL,eyeRnose,eyeLearR,eyeLearL,eyeLnose,ears,earRnose,earLnose
476.0,214.0,386.87077946001557,582.261968533065,208.2786594925174,423.32139090766486,450.4719747109691,149.69301920931383,387.2182846922392,536.1464352208266,599.7140985503008
616.0,229.0,429.19692449969864,622.0265267655392,244.65894629054543,408.1384568991263,441.34566951540376,181.8378398463862,389.72426149779284,574.3483263665004,610.2335618433323
617.0,232.0,426.8079193267154,614.3427382170314,246.82990094394967,423.5339419692358,441.6616351914665,179.32372960654146,392.42069262463724,582.6971769281193,612.1976804921757
620.0,239.0,425.6500910372274,604.3550281084787,248.06853891616325,434.81605306152164,427.65406580552934,171.09354166653983,405.0049382414985,582.0927761104754,591.2672830454937
621.0,236.0,421.9300889957956,599.4414066445527,247.97580527140144,436.77110710302253,427.0011709585818,171.45261736118232,408.2217534625023,583.781637258316,590.9940778045072
622.0,238.0,422.25703072891514,600.5813849929084,249.38724907260195,432.2834718098762,427.4037903435111,172.70205557549104,397.68454835459727,581.3957344184768,593.0430001273095
623.0,236.0,421.28612604736935,595.0142855427927,244.49335369289693,430.70407474274026,423.0011820314454,169.1892431568863,394.2638710305574,576.0112846116818,585.6833615529811
624.0,228.0,421.06175319066915,560.8350916267633,244.24782496472716,438.04680115257094,390.1281840626232,170.60187572239644,402.48354003611126,585.4314648188974,551.7435998722596
625.0,222.0,410.58494857946266,543.8124676761282,247.69335881286764,444.3422104639621,384.55168703309573,156.52475842498527,408.9498746790369,581.1609071505068,530.5883526803052
626.0,207.0,421.2006647668068,515.3882032022076,249.8039231077046,463.54827148852576,377.9867722553264,161.7930777258409,398.7292314340648,608.6115345604288,529.0340253707695
627.0,200.0,427.0749348767731,498.95891614440563,246.3331078032346,474.9663145950458,372.23648397221893,166.97305171793442,396.55642725846724,622.6949493933606,530.7278021735813
628.0,195.0,435.37225451330727,499.6098477812462,236.90715480964266,484.34904769184794,380.13813278859567,166.88319268278636,396.7883566840136,628.7638666462951,541.1330705103875
629.0,196.0,437.4574264999967,489.39145885476995,244.12496799794977,487.46794766425415,374.080205303622,166.86821147240718,384.4385516568285,634.9881888665332,534.7569541389807
630.0,183.0,445.09100193106576,477.3604508125909,245.44856895080892,484.65348446080526,368.5430775363987,169.07394831847986,369.69311597594026,641.8449968645078,527.471326234896
660.0,202.0,369.9621602272319,447.5991510268982,239.91039994131143,446.6452731195081,336.8753478662397,134.03357788255897,373.23049178758157,560.365059581698,465.9291791678216
661.0,213.0,365.5844635648512,481.1839565072801,224.8043593883357,439.8920322079044,355.7091508522096,140.18559127100045,388.76471033261237,543.4786104346701,494.6160126805439
662.0,222.0,346.3697446371435,480.8918797401345,229.40139493908924,419.9523782525823,335.05969617368186,127.3459854098275,398.1519810323691,514.3743772778734,459.34300909015695
663.0,217.0,329.6695315008653,468.2061511770216,225.01555501786981,406.06034034364893,321.1261434389919,116.29703349613007,400.13622680282276,492.41649038187177,433.09698682858556
664.0,219.0,317.6948221170751,458.03274992078894,228.47319317591726,397.6040744258036,305.785872793365,115.91807451816995,399.6648596011413,483.44803236749243,416.4828928059351
665.0,219.0,318.45407832213425,459.60961695769595,231.52537657889687,396.00505047284435,305.28675044947494,121.82364302548172,400.2249367543207,487.92314968650544,420.90497739988774
667.0,220.0,319.6904753038476,458.74720707596686,227.58954281776656,399.80245121809844,302.7358584641073,121.80722474467596,405.7647101461634,487.92314968650544,419.49016675006817
671.0,221.0,354.8816704198739,547.0146250330058,196.02295783912658,404.63810992045717,391.9004975755964,136.95254652615992,416.01201905714214,491.5038148376877,528.441103624614
1011.0,214.0,344.8840384825021,468.26167897875223,214.74170531128786,424.4396305718871,377.13260267444394,142.9475428260311,324.1265185078197,519.3197473618734,519.0616533707725
1014.0,210.0,352.0227265390688,548.7011937293375,194.26270872197782,407.84801090602366,436.592487338021,141.76741515595182,368.13176988681647,499.8899878973373,577.9247355841416
1015.0,212.0,368.7817782917155,574.0601013831217,199.15069670980316,413.2408498684514,458.6948876976939,144.9310180741169,367.29416004069543,514.662025022247,603.4848796780248
1016.0,212.0,380.1854810483956,588.2524968072809,201.65812654093563,420.43429926684144,472.31451385702724,141.0319112825179,370.25936855129,523.1529413087534,613.3326992750345
1533.0,196.0,330.4905444940899,496.3809021306118,198.39858870465787,335.2014319778482,355.0352095215346,139.17614738165446,316.5217212135685,452.8598017046777,490.16323811563024
1534.0,198.0,342.94751785076386,501.61838084344555,213.84573879317773,352.62586405424094,358.42014452315595,148.22280526288793,330.9380606699689,482.18772278024665,499.62485926943225
1535.0,197.0,348.78646762740095,500.13698123614097,213.84573879317773,378.3186487605389,372.60166397910785,147.96283317103658,337.71733742880303,502.3405219569689,517.0812315294378
1536.0,197.0,349.09167850293994,489.39554554572726,214.67417171145672,396.8904130865345,362.97245074523215,146.4923206178399,365.3176699805253,514.2859126983744,506.0839851249988
1537.0,201.0,343.14574163174456,490.04999744923987,220.32022149589446,402.7033647736259,373.9652390263031,150.37286989347513,360.0,519.3707731476618,522.8250185291442
1538.0,202.0,361.3114999553709,490.0867270188002,225.30423875284725,421.2006647668068,372.53321999521063,152.6106156202772,367.5445551222328,542.1770928395998,523.0573582313893
1539.0,202.0,367.52414886643845,477.31017169132275,230.6013876801265,439.6020928066653,365.08766070630213,151.25144627407698,378.82581749400345,558.7101216194316,514.2003500582239
1540.0,203.0,369.9621602272319,471.9713974384465,230.36058690670154,447.21918563496354,365.5680511204446,146.972786596703,375.53295461250804,561.6137462705128,511.1213163232385
1546.0,191.0,371.32330926027254,421.17098665506387,243.402958075698,457.3007762949895,347.90803382503253,147.03060905811415,334.38301392265726,581.6132735761796,493.43895265777303
1547.0,184.0,372.0698859085481,416.75052489469044,234.3608329051593,454.84502855368225,344.7448331737548,130.4645545732633,335.5964838909967,568.8769638507082,472.2456987628368
1548.0,180.0,377.9272416749023,419.44725532538655,240.3018934590404,458.8125979089938,349.19335617963867,129.24782396620841,338.651738516134,577.2936860905374,472.37379266847563
2342.0,224.0,241.20530674095875,515.6006206357786,157.95252451290546,280.6920020235703,324.7460546334628,121.01652779682617,404.4947465666272,321.49183504406454,445.7140338827127
2343.0,221.0,252.85766747322495,502.0039840479356,171.1899529762188,305.4995908344232,324.7845439672276,118.56221995222593,398.1519810323691,354.6843667262486,443.2268042436062
2344.0,221.0,258.74504826179765,490.6984817584012,182.2361105818493,320.2030605725061,319.71549852955206,120.10412149464314,394.1268831226817,376.64970463283254,439.49630260105715
2345.0,220.0,267.54065111679756,488.4588007191599,195.30488985173923,335.40721518774757,322.41588050218616,127.05904139414872,399.1516002723777,405.0802389650722,448.2856232359008
2346.0,221.0,268.2256512714621,484.20760010557456,195.27416623813812,340.47613719613304,318.80401503117866,120.3536455617361,400.17995951821473,404.0853870161602,438.2385195301755
2347.0,218.0,266.00751869073173,478.2102048262877,197.77006851391846,342.65434478494507,317.705838788021,124.77579893553076,400.0612453112648,410.85885654321726,441.3184791055095
2348.0,217.0,276.181100005051,476.81128342353645,197.27392123643713,357.3583635512117,322.29799875270714,127.01181047445942,403.0446625375406,425.84151981693844,448.6423965699185
2349.0,213.0,287.0052264332481,471.42867965366725,202.51419703319567,371.43640101637857,329.07445965920846,125.15989773086265,398.0012562794243,444.63917956023624,453.5118521053226
2350.0,207.0,298.30353668704635,462.34294630717574,204.48227307030797,383.60396244043153,330.4935702854142,124.59534501738017,393.0012722625717,461.53223072717253,454.1915895302334
2351.0,203.0,304.16442921551493,433.0288673980062,213.06337085477645,402.67232335982567,316.26096818924714,116.29703349613007,387.00129198750744,480.20828814171875,431.335136523794
2352.0,193.0,307.74827375632833,381.18237105091833,215.64786110694445,414.38629320960894,292.02225942554446,102.04410811016969,355.0225344960514,489.4006538614349,392.92238419311263
2353.0,177.0,308.86890422961,342.0014619851792,210.98341167020692,413.9239060503754,274.5359721420856,105.17128885774862,332.12196554880256,495.22722057657535,378.6990889875496
2354.0,163.0,316.84065395715874,310.26601489689455,207.06037766796427,420.12974186553373,264.0,95.56673061269805,315.3109576275458,501.20853943244026,357.67722879713773
2355.0,151.0,321.5991293520553,289.54619665953135,203.49447166937975,413.7934267240116,254.2833065696606,97.71898484941399,289.66359798911566,501.78082864932173,349.53254497972
2356.0,153.0,323.3357388226671,293.00170647967224,201.76471445721128,415.12046444375636,259.4937378820537,98.2344135219425,283.5912551543154,501.7818250993154,356.36638449775256
2528.0,144.0,283.74812774712717,211.00236965494014,181.24568960391858,396.02146406476504,238.549785160247,88.28363381737297,222.00225224082752,459.2700730507051,323.2893440866865
2529.0,144.0,281.93970986719836,215.20455385516357,179.78876494375282,392.5328011771755,237.4721036248258,83.54639429682169,224.0022321317357,454.1563607393383,318.69264189811474
2530.0,146.0,278.9928314491252,217.3131381210073,186.19613314996636,389.12851347594665,230.99134182908242,91.59148432032315,231.01947969814148,457.58059399410723,320.8145881969833
2531.0,147.0,287.3273394579778,225.08887133752305,176.30087918101827,398.55990766759265,238.71740615212792,91.08786966440702,238.0,457.89627646444126,325.4243383645421
2535.0,148.0,295.97972903562163,233.85465571589546,192.02343606966312,410.01951173084433,247.38633753705963,95.12623192369179,250.12796724876648,481.58592172114004,341.31656859871305
2536.0,151.0,291.15631540462937,237.45736459415193,183.69812192834198,404.6541733381728,250.15395259719563,92.34717104492157,241.1016383187804,467.8471972770597,339.3302226445502
2537.0,148.0,293.21152774063984,239.63305281200255,184.70787747142785,400.7056276120913,248.12899870833317,94.64142856064674,238.0021008310641,469.57214568157684,340.7007484582328
2538.0,148.0,304.8688242506931,256.1640099623677,183.91846019364124,404.2190000482412,253.84247083575278,99.24716620639605,242.3489220112192,478.01359813294016,351.5366268257121
2539.0,147.0,329.460164511584,284.9227965607526,178.21616088334974,420.9429890139519,275.74626017409554,105.04284840006957,251.6445906432324,496.85510966477943,378.72681447185647
2540.0,139.0,335.4101966249685,291.6058984314275,183.61100184901775,416.5585192983094,278.18878482066816,103.81714694596457,248.26195842295292,503.60003971405723,381.9803659875727
2572.0,146.0,314.8650504581288,261.3981637272917,182.1318203939114,420.83726070774674,285.9388046418324,94.53041838477179,221.32555207205516,489.3505900681024,376.77181423243434
2619.0,188.0,366.22670574386024,421.070065428546,200.68383093812017,459.5671876885903,356.2527192878673,128.7866452703851,339.0368711512068,544.5181356024792,484.23341479084235
2620.0,179.0,368.2458417959394,396.30417610719167,204.6191584383046,464.3468531173653,351.03561072916807,126.15070352558483,318.10061301418455,553.7508465004817,476.5081321446676
2621.0,169.0,370.54824247323046,371.51715976519847,203.3420763147657,463.54827148852576,339.42598604113977,128.47178678604885,297.00673393039426,558.3636807672934,467.0385423067351
2622.0,160.0,380.15786194684966,360.83929941180185,209.27493877672023,472.4828039198887,343.57677453518306,130.06152390311286,284.0017605579233,575.920133351839,473.240953426476
2680.0,162.0,401.92661021634285,403.54677547962143,199.58456854175876,478.81207169410425,382.10208060150626,135.83077707206124,261.0,584.705908983311,516.189887541397
2681.0,155.0,411.5337167231866,407.80387442985386,200.11246837716035,477.60339194775406,380.06446821559103,142.68847185389575,260.49184248263896,594.5191334179245,522.0469327560502
2686.0,157.0,409.9560952102066,415.84251826863493,200.26232796010336,479.99270827794874,395.9217094325594,136.36715146984628,250.01799935204664,591.6696713538729,531.2720583655798
2687.0,158.0,406.6866115327624,413.01089574005186,203.9607805437114,479.4350842397748,394.2207503417343,136.13228860193308,252.07141845120006,591.8259879390225,529.5904077681166
2695.0,164.0,421.4320823098308,441.2131004401388,182.70194306574848,491.49262456317695,410.0012195103815,142.33762678926468,276.02898398537786,590.7529094299917,547.5372133471843
2701.0,196.0,426.1983106489278,491.5953620611163,183.60010893242955,500.6365947471279,436.2499283667563,120.42009799032718,307.4166553718259,574.8617225037688,551.1342849070452
2706.0,195.0,425.48442979737814,529.7735365229184,160.0656115472652,497.9176638762678,469.4731089210542,104.86181383134664,329.3706119252293,546.5400259816292,564.2632364419997
2707.0,194.0,425.54083235337123,540.0824011204217,168.9644933114647,492.72406070741056,468.53068202626815,103.4456378974,347.1973502203034,550.5869595259227,567.5385449465084
2708.0,189.0,409.444745967023,544.0082719959321,160.65490966665163,472.65209192385896,470.4147106543332,109.60383204979651,349.04727473509945,531.8430219529067,575.0
3070.0,201.0,368.506444991129,522.0900305502873,208.65521800328887,382.6878623630491,386.4776837024358,152.43359209832983,334.73123547108656,510.8365687771383,536.075554376433
3071.0,200.0,377.95502377928517,518.4226075317317,216.54098919142305,398.05778474990285,386.21496604870197,152.6106156202772,340.59947152043554,529.1540418441496,534.8682080662488
3072.0,197.0,381.22172026263144,513.4082196459266,226.71568097509268,423.1040061261533,396.7429898561536,152.41062955056645,355.74429018608294,553.7237578432047,545.2228902017963
3073.0,199.0,380.06446821559103,503.1709451071276,220.04772209682153,425.7511009968148,381.47345910298924,154.7384890710776,365.08903023783114,551.9202840990716,533.6309586221549
3074.0,201.0,378.1904282236662,497.15691687836346,225.30423875284725,433.8813201786867,379.54182905181875,152.3975065412817,370.3849348988158,557.2162955262526,529.4988196398552
3075.0,201.0,375.0333318519835,493.0,224.84883811129646,443.5414298574599,383.105729531679,149.05032707109368,379.3375805268969,559.8758791017881,530.6316990154282
3076.0,204.0,377.69034936042516,483.3311494203534,232.13142829009604,450.1399782289949,376.03324321128844,151.25144627407698,373.53580818979054,569.4778309995921,525.8478867505316
3078.0,204.0,381.9803659875727,473.56203395120264,240.0708228835816,458.21937977348796,368.4087403957729,154.17522498767434,375.04666376332426,582.7186284992097,520.5429857370091
3920.0,202.0,367.72272162595556,536.8090908321133,209.30360723121808,376.9456194200962,409.10634314319793,157.54364474646383,316.0,510.0313715841409,565.2786923279525
3922.0,210.0,359.5622338344226,536.5901601781381,212.8966885604377,375.0,402.40402582479214,157.30543537970962,327.00152904841286,503.7658186101951,558.5713920350737
3923.0,212.0,357.5262228144951,534.7335785229875,219.49487465542333,379.39030035044385,398.42188694899784,154.95160534825058,338.0133133472704,506.98027575044773,551.4290525534541
3924.0,217.0,361.06093668520833,537.0605180051872,224.64416306683776,392.45127086047256,400.7754982530744,155.58920271021378,349.0057306119772,517.9285665031424,554.7657163163564
3925.0,222.0,363.73616812189573,545.5291009652922,230.9502110845539,398.1205847478877,406.55872884492345,160.65490966665163,357.0014005574768,527.0768444923377,565.5899574780302
3926.0,223.0,359.58031091815917,545.4429392704611,232.7745690577044,399.8112054457704,406.53290149752945,156.60459763365824,365.0342449688796,524.6656077922394,561.2878049628372
3927.0,226.0,347.90803382503253,544.2949568019163,218.56349191939628,385.50226977282506,399.1252936109161,152.84632805533798,364.06730147048364,498.4475900232641,551.4208918784271
3928.0,229.0,338.3031185194721,544.5851632205931,211.20606051910536,370.29717795305976,391.72439290909625,141.79210133149166,362.04972034238614,471.3904962979207,533.1388186954689
3929.0,231.0,333.08857680803163,539.8379386445529,212.00235847744713,370.8274531369003,383.4709897762802,142.22517358048822,370.0013513488836,469.3154589399331,525.2903958764142
3930.0,231.0,334.37852801877096,540.4562887042763,209.44211610848473,367.6139279189514,378.89312477267254,144.90341610879986,372.13438432910226,467.81299682672346,523.2523291873625
3931.0,230.0,325.3459696999488,534.008426899801,211.15160430363773,366.56513745854227,375.13330963805384,148.47558721890948,376.0119678946403,467.37244249099666,523.092726005629
3932.0,230.0,331.49358968161056,534.0037453052179,212.70872102478543,375.11065034200243,376.9615364994153,147.59742545180114,378.0476160485607,475.8623750623703,524.0467536394058
3933.0,229.0,343.3715189120961,536.3254608910526,225.055548698538,385.17658288115075,383.15793088490284,148.4082207965583,374.1082730975085,496.0665277964237,530.0235843809216
3934.0,229.0,363.7938976948349,544.2949568019163,236.48467180770933,405.18761086686743,397.70592150482247,158.14550262337528,371.13474641967974,530.012264009051,553.8591878808187
3935.0,229.0,370.2175036380641,543.2835355502687,238.17010727629108,419.2397881880965,402.0572098594925,156.32018423735306,376.0850967533811,541.6511792657707,556.7423102297867
3936.0,232.0,376.64306710730784,546.8793285542981,240.8422720371156,430.669246638299,409.59125967237145,159.76545308670458,377.0053050024628,553.838424091359,568.4171003761235
3937.0,234.0,381.3790765104976,546.0036629913759,247.53585598858197,438.46322536787505,410.4680255513211,160.3309078125612,377.01193615056803,564.1560067924474,569.6402373428338
3938.0,232.0,387.6248186068586,545.5648449084673,243.65754656894993,440.30557570850726,407.265269818088,161.1241757155021,378.33847279915904,566.850950427006,567.1155085165632
3939.0,233.0,388.41730136542577,546.0347974259516,243.65754656894993,443.5865191819968,410.33279176785277,161.40012391568973,377.1604433129222,568.9894550868232,570.852870711885
3940.0,230.0,384.15751977541714,537.6690431854897,242.53865671269807,442.05995068542455,402.07959411041986,157.4325252290644,381.33581001526727,564.7831442244005,558.219490881499
3941.0,228.0,388.06313919258037,530.6995383453805,244.00819658363937,446.5254751971045,395.27458810300465,151.85519418182574,382.9529997271206,567.6838909111302,545.0743068610004
3942.0,224.0,389.0115679513914,519.572901525859,241.0186714758838,447.39468034387716,384.83762809787714,150.65855435387664,382.99086150977547,568.0140843324222,533.1585130146568
3943.0,219.0,375.4317514542424,487.2381347965284,248.51559307214507,443.6146976825723,364.0054944640259,136.444127759314,368.66515973170016,558.7459172110343,496.4443574057419
3944.0,217.0,368.17930414405424,474.55768880084537,242.85386552410483,447.21918563496354,359.87219953755806,127.39309243440164,369.7796641244621,551.4145446032413,484.6080890781746
3945.0,211.0,351.17659375305755,449.36065693382636,239.90831582085687,436.61653656269135,343.1267987202399,116.00431026474836,359.4022815731698,532.977485453185,456.00548242318314
3946.0,203.0,324.7552924895913,412.68510998096355,234.4632167313244,422.7871805057481,314.0859754907882,98.50888284819801,357.14002856022734,505.7993673384735,408.20828017079714
4097.0,215.0,333.65401241405743,396.7883566840136,227.37853900489378,452.6035793053343,306.6202863477888,111.15754585272202,365.1657158058516,525.4578955539635,417.77027180018445
4098.0,221.0,332.32062830946865,434.6814925896892,222.64321233758733,444.1733895676327,329.73474187595093,114.47707194019246,378.00132274900835,514.2616065778195,444.1733895676327
4099.0,224.0,327.3178882982108,451.9081765137692,222.9910312097776,431.2597824977423,337.23137457834497,128.73616430514,378.02116342871597,509.5448949798241,465.92703291395316
4100.0,232.0,347.76572574076357,503.0159043211258,211.0781845667619,437.0411879903312,383.7095255528588,127.47548783981962,379.5813483299726,507.41009055792335,510.11077228382464
4102.0,234.0,357.00560219694034,551.837838499681,209.0095691589263,425.7616704213755,407.4272941274308,144.05901568454507,411.0985283359696,511.03033178080534,551.4145446032413
4500.0,228.0,371.6463372616499,448.61230477997367,176.50212463310464,473.60848809961163,368.22411653774117,115.62439189029277,333.0135132393279,506.24895061619634,466.9582422444217
4501.0,225.0,352.1647341799005,453.0618059382185,159.2388143638353,446.03251002589485,350.27132340515686,111.94641575325224,350.03571246374275,464.87525208382516,444.8752634166121
4502.0,219.0,326.29128091323554,452.7272909821099,143.55835050598765,408.814138698749,329.8802813142974,111.83022847155415,358.27363843855437,420.41527089295886,426.3531400142375
5012.0,224.0,277.1569952211201,542.1780150467188,176.13914953808538,289.7999309868793,359.9180462271932,127.4401820463232,383.0469945058961,363.319418693799,486.69497634555466
5013.0,226.0,302.8811648155098,547.4906391893837,190.0,323.79777639755343,375.022665981671,135.91173606425605,381.0052493076703,410.6689664437769,510.2724762320617
5014.0,229.0,339.69545183884935,552.7838637297583,201.02238681301145,354.53913747286066,385.6228727656076,141.52384958020326,365.3505166275258,454.9604378404786,526.4598750142312
5015.0,234.0,367.4914965002592,569.2275467684254,205.84703058339218,381.24270484823705,408.9498746790369,145.98972566588375,357.1134273588715,486.6343596582551,554.823395325035
5016.0,236.0,386.6846260197061,575.9800343761926,225.67454442182884,405.744993807687,417.25891242728414,151.92432326655268,366.546040764322,524.9476164342495,568.0088027486898
5017.0,235.0,389.13365313218543,578.3562915712079,234.26694175662087,420.76121494263225,429.88486830778305,153.70751445521458,373.02144710458674,542.6619573915239,582.347834202206
5018.0,236.0,382.2786941486538,574.0078396677175,225.0,411.41827864109297,422.4275085739564,146.15402833996743,369.0338737839658,522.9168193890879,567.9788728465171
5019.0,234.0,383.6274234201721,579.2106697912254,212.20037700249262,410.7286208678426,430.41491609840847,142.21462653327893,367.0054495508207,513.63119064169,572.5906041841763
5020.0,237.0,392.4499968148809,588.7113044608537,213.80598681982693,414.47798494009305,440.13179844223936,142.66744548074027,360.04999652825995,519.0394975336656,582.7949896833362
5021.0,236.0,394.70748662775577,591.2512156435706,212.70872102478543,412.8268402126974,440.78339351658883,150.29637387508723,360.0055555126893,523.9895037116679,591.0676780200386
5022.0,235.0,389.39054944875073,590.4955545980004,216.46246787838302,408.53396431630995,440.78339351658883,148.93287078412206,361.0678606577993,520.9808057884667,589.5905358806228
5023.0,235.0,396.30922270368626,599.8166386488457,218.03669415949233,410.00731700787975,449.02672526253934,148.07092894960846,360.068049124051,524.8285434310905,596.8249324550709
5024.0,234.0,396.55642725846724,600.4706487414685,212.24985276791125,407.03931014092484,450.387610842039,147.13938969562162,355.1140661815581,519.4699221321673,597.448742571277
5056.0,230.0,405.7647101461634,614.2914617671322,239.7602969634464,415.84251826863493,455.14173616577943,175.5135322418189,388.3722441163889,565.1336125200836,626.2531437046844
5057.0,228.0,406.0985102164252,607.2832946821442,232.72515979154468,419.35665012015727,455.3778650747091,170.53152201279386,378.1071276768001,561.5843658792506,623.3859157857194
5058.0,230.0,412.0691689510391,606.7833221175414,237.6930794112441,420.90497739988774,453.15118889836316,172.67889274604468,370.3039292257105,567.8424077153801,622.8322406555396
5059.0,234.0,412.09950254762504,601.3892250448124,237.43841306747314,424.40782273657493,447.4472035894291,165.41160781517118,367.3486082728503,563.2983223834418,610.5489333378612
5060.0,235.0,399.7224036753507,595.503988231817,243.1810025474852,425.0799924720052,442.18774293279546,166.97904060090895,383.13052606128895,563.0497313737038,606.4222951046572
5061.0,237.0,403.7883108758846,595.3830699642039,242.42524621004307,435.6902569486722,449.01670347549435,167.91962362987834,379.00131925891765,570.9684754870448,615.6663057208832
5062.0,236.0,405.4084360247083,595.1067131195883,243.1810025474852,434.6262762420146,446.4706037355651,167.28717822953436,380.04736546909515,571.3186501419326,611.9256490783828
