frame,sita1,sita2,sita3,sita4,sita5,sita6,sita7,sita8,sita9,sita10,sita11,sita12,sita13,sita14,sita15,sita16,sita17,sita18,sita19,sita20,sita21,sita22,sita23,sita24,sita25,sita26,sita27,sita28,sita29,sita30,face
3377,32.32554568,59.05187335,88.62258097,21.18906631,115.4789268,43.33200685,76.13918035,64.22740824,39.6334114,45.50017305,39.79178966,94.70803729,56.62894983,60.86753883,62.50351134,42.73891851,60.81917015,76.44191134,33.04576247,18.38250306,128.5717345,0,0,0,75.64021318,21.08611241,83.27367441,42.60062898,13.7609425,123.6384285,0
3378,32.42803352,59.20728429,88.36468218,21.05178249,116.0998309,42.84838659,75.31385257,64.99678039,39.68936704,45.73916853,39.69839254,94.56243894,57.108113,60.62980732,62.26207968,42.94933756,61.01042367,76.04023877,32.88291058,18.51351117,128.6035783,0,0,0,75.84297188,21.30764541,82.84938271,41.56693488,13.590895,124.8421701,0
3379,32.5165623,58.68870411,88.7947336,21.11891437,115.8561736,43.024912,75.61623496,65.20584612,39.17791892,45.80465326,39.35267093,94.84267581,57.20094986,60.45289211,62.34615803,43.22827388,60.77437039,75.99735573,33.0974468,18.78365073,128.1189025,0,0,0,76.40141802,21.39050952,82.20807246,42.28801659,13.64687113,124.0651123,0
3380,32.60678908,58.9220538,88.47115712,21.04738959,116.2357778,42.71683259,75.77934741,64.66167607,39.55897651,45.80465326,39.35267093,94.84267581,57.36226,60.3729646,62.2647754,43.16736174,60.65869562,76.17394264,32.86320461,18.56159495,128.5752004,0,0,0,76.16266158,21.25218902,82.58514941,42.0638356,13.72587328,124.2102911,0
3381,32.34237759,58.69413283,88.96348958,21.12305823,115.7193391,43.15760268,75.31385257,64.99678039,39.68936704,45.55026282,39.52993676,94.91980042,56.77949679,60.79062974,62.42987347,42.82506699,61.04884625,76.12608676,32.501641,18.373381,129.124978,0,0,0,75.84297188,21.30764541,82.84938271,42.07835135,13.69344407,124.2282046,0
3382,32.61444771,58.36833623,89.01721606,21.16693043,115.8288605,43.00420905,75.42041552,65.09663474,39.48294974,45.91052378,39.1511625,94.93831372,57.36226,60.3729646,62.2647754,43.19699737,60.50012266,76.30287997,32.70082333,18.69417691,128.6049998,0,0,0,75.82615095,21.37825783,82.79559123,42.55676037,13.85880776,123.5844319,0
3383,32.52690472,58.88553588,88.5875594,21.17123455,115.6919504,43.136815,75.51056395,65.10682757,39.38260848,45.49508953,39.46967131,95.03523916,56.84904494,60.61695625,62.53399881,42.84976418,60.72402218,76.42621364,33.20158729,18.7964992,128.0019135,0,0,0,75.82247983,21.34910746,82.82841271,42.25895816,13.71172293,124.0293189,0
3384,32.52218759,59.16377271,88.3140397,21.05178249,116.0998309,42.84838659,75.11759746,64.88600111,39.99640143,45.55026282,39.52993676,94.91980042,57.01771339,60.53598255,62.44630406,42.76483496,60.93152922,76.30363581,32.501641,18.373381,129.124978,0,0,0,75.5642937,21.27996647,83.15573984,41.34801993,13.66881338,124.9831667,0
3385,32.24899683,58.73716633,89.01383683,21.24122741,115.3137964,43.44497622,74.95656382,65.43266103,39.61077515,45.87305477,39.80666426,94.32028096,56.86939876,60.88442463,62.24617661,42.91923979,61.17003485,75.91072536,32.76021385,18.54899961,128.6907865,0,0,0,75.50801747,21.433619,83.05836353,42.09280206,13.66116894,124.246029,0
3386,32.05654431,58.34905824,89.59439745,21.25786717,115.1039902,43.63814259,75.06235218,65.53230184,39.40534598,45.84640698,39.81622158,94.33737144,56.64950475,61.13291805,62.21757719,42.89740252,61.22024522,75.88235226,32.67764153,18.48865819,128.8337003,0,0,0,75.53365259,21.42096704,83.04538037,42.64391228,13.66446018,123.6916275,0
3387,31.97421819,58.58666813,89.43911368,21.21336771,114.9926874,43.79394488,75.51056395,65.10682757,39.38260848,45.63309838,39.90054775,94.46635387,56.39443857,61.12038239,62.48517904,42.73990414,61.25515235,76.00494351,32.55975104,18.23149009,129.2087589,0,0,0,75.5846406,21.23875955,83.17659985,42.34535642,13.51900447,124.1356391,0
3388,32.24559683,59.01535494,88.73904823,21.02737016,115.7737169,43.19891291,74.95656382,65.43266103,39.61077515,45.48568076,39.63639275,94.87792649,56.70594828,60.69304259,62.60100913,42.769666,61.09560658,76.13472741,32.77982365,18.50111727,128.7190591,0,0,0,75.84659405,21.33689665,82.8165093,41.59555362,13.52689305,124.8775533,0
3389,32.41874358,59.00884397,88.57241245,21.2855073,115.4241211,43.29037156,75.97909192,64.76805094,39.25285714,45.40543789,39.82884538,94.76571673,56.53420155,61.04724121,62.41855724,42.76080243,61.20492984,76.03426774,33.26143505,18.65064819,128.0879168,0,0,0,76.12178488,21.33481381,82.54340131,42.30244802,13.61467649,124.0828755,0
3390,32.50760472,59.24247282,88.24992245,21.16693043,115.8288605,43.00420905,76.17935858,64.87363694,38.94700449,45.27191283,39.71900564,95.00908153,56.61167878,60.87166169,62.51665953,42.85086602,61.16219466,75.98693932,33.61731306,18.83350117,127.5491858,0,0,0,76.70045881,21.3460394,81.95350179,41.99742062,13.46672229,124.5358571,0
3391,32.60173525,59.19896215,88.19930261,21.21516867,115.8014137,42.98341762,76.17935858,64.87363694,38.94700449,45.39072434,39.67259052,94.93668513,56.77122176,60.79250779,62.43627045,42.88091901,61.00176949,76.1173115,33.59721798,18.88238604,127.520396,0,0,0,76.40074154,21.3614708,82.23778766,41.98311731,13.49863971,124.518243,0
3392,32.52218759,59.16377271,88.3140397,21.12305823,115.7193391,43.15760268,75.51056395,65.10682757,39.38260848,45.20057062,39.50209901,95.29733037,56.59800288,60.60124472,62.80075241,42.69568084,60.92212944,76.38218972,33.22163152,18.7476242,128.0307443,0,0,0,76.12178488,21.33481381,82.54340131,41.75942316,13.57709255,124.6634843,0
3393,32.43258229,58.92905402,88.63836369,21.12305823,115.7193391,43.15760268,75.51056395,65.10682757,39.38260848,45.37544247,39.51629532,95.10826221,56.68903338,60.69623846,62.61472816,42.82034028,60.88423529,76.29542442,33.22163152,18.7476242,128.0307443,0,0,0,76.12178488,21.33481381,82.54340131,42.27352012,13.67921957,124.0472603,0
3394,32.52690472,58.88553588,88.5875594,21.17123455,115.6919504,43.136815,75.51056395,65.10682757,39.38260848,45.3197047,39.45567489,95.2246204,56.68051059,60.69784727,62.62164214,42.78579388,60.8794657,76.33474042,33.20158729,18.7964992,128.0019135,0,0,0,76.10122703,21.37636905,82.52240392,42.25895816,13.71172293,124.0293189,0
3395,32.61689948,59.12001343,88.2630871,21.09986267,116.0724667,42.82767063,74.95656382,65.43266103,39.61077515,45.49508953,39.46967131,95.03523916,57.01000872,60.53720412,62.45278716,42.88091901,61.00176949,76.1173115,33.07740579,18.83257889,128.0900153,0,0,0,76.06216932,21.48880502,82.44902566,41.53805779,13.65551036,124.8064318,0
3396,32.42265078,58.7319822,88.84536702,21.3544884,115.0491425,43.59636909,74.70512538,65.96869504,39.32617958,45.56497007,39.68576432,94.74926561,56.62033638,60.86959542,62.5100682,42.64596678,61.13375828,76.22027494,32.87205419,18.8062789,128.3216669,0,0,0,75.1826455,21.58780341,83.22955109,41.59555362,13.52689305,124.8775533,0
3397,32.06612876,58.54435098,89.38952026,21.21336771,114.9926874,43.79394488,74.95656382,65.43266103,39.61077515,45.61934122,39.74520449,94.6354543,56.47109996,60.94585743,62.58304262,42.68040816,61.13793093,76.18166091,32.41927155,18.31348923,129.2672392,0,0,0,75.27199503,21.32243419,83.40557078,42.12151012,13.59707648,124.2814134,0
3398,31.98031279,59.06362928,88.95605792,21.03103578,115.6360483,43.33291594,74.68374896,65.88536033,39.43089071,45.59270063,39.99730557,94.4099938,56.54303839,61.04470939,62.41225222,42.67561915,61.41138493,75.91299592,32.79934105,18.45348656,128.7471724,0,0,0,75.52855357,21.39202792,83.07941851,41.3122064,13.314085,125.3737086,0
3399,32.5165623,58.68870411,88.7947336,21.21516867,115.8014137,42.98341762,76.34287199,64.33094843,39.32617958,45.72503376,39.54302827,94.73193797,57.02959292,60.80484364,62.16556344,43.16077962,60.76493325,76.07428712,33.34684688,18.71137773,127.9417754,0,0,0,76.44112305,21.2491976,82.30967935,43.27597535,13.90865852,122.8153661,0
3400,32.50760472,59.24247282,88.24992245,21.16693043,115.8288605,43.00420905,75.97909192,64.76805094,39.25285714,45.44565091,39.73237775,94.82197134,56.77949679,60.79062974,62.42987347,42.82506699,61.04884625,76.12608676,33.26143505,18.65064819,128.0879168,0,0,0,76.14226291,21.29342078,82.56431631,41.78813297,13.51294404,124.698923,0
3401,32.60173525,59.19896215,88.19930261,21.21516867,115.8014137,42.98341762,75.77934741,64.66167607,39.55897651,45.39072434,39.67259052,94.93668513,56.77122176,60.79250779,62.43627045,42.76080243,61.20492984,76.03426774,32.88291058,18.51351117,128.6035783,0,0,0,76.12178488,21.33481381,82.54340131,41.56693488,13.590895,124.8421701,0
3402,32.70164662,58.87828877,88.42006461,21.04738959,116.2357778,42.71683259,76.17935858,64.87363694,38.94700449,45.61423769,39.18429544,95.20146686,57.27185603,60.27964044,62.44850354,43.25438576,60.45157628,76.29403796,33.55673963,18.98093681,127.4623236,0,0,0,76.72098685,21.30462561,81.97438753,42.4711311,13.66463199,123.8642369,0
3403,32.61444771,58.36833623,89.01721606,21.21516867,115.8014137,42.98341762,75.8125284,65.31431594,38.87315565,46.04677857,39.25857501,94.69464642,57.44554359,60.46678451,62.0876719,43.41100421,60.68785245,75.90114334,33.05726902,18.88176796,128.060963,0,0,0,76.36019067,21.47376319,82.16604614,42.48567334,13.63221058,123.8821161,0
3404,32.70164662,58.87828877,88.42006461,21.26363068,115.7738322,42.96253715,76.17935858,64.87363694,38.94700449,45.49508953,39.46967131,95.03523916,56.93171253,60.71288527,62.3554022,43.00153823,60.79845254,76.20000924,33.55673963,18.98093681,127.4623236,0,0,0,76.38011812,21.40311848,82.2167634,42.4711311,13.66463199,123.8642369,0
3405,32.7060558,58.60140941,88.6925348,21.21516867,115.8014137,42.98341762,76.91589001,63.9943437,39.08976629,45.87094821,39.24565386,94.88339793,57.35545535,60.37378627,62.27075838,43.43801903,60.36483496,76.19714601,33.43291055,18.77270362,127.7943858,0,0,0,76.76369838,21.16292244,82.07337919,43.46406625,13.92638432,122.6095494,0
3406,32.7172341,58.79775356,88.48501234,21.09986267,116.0724667,42.82767063,76.85293966,64.53958128,38.60747906,45.81610612,39.18519355,94.99870032,57.42738167,60.19975329,62.37286504,43.466619,60.47500853,76.05837247,33.41266745,18.82199387,127.7653387,0,0,0,77.02569568,21.22976239,81.74454193,42.36603865,13.50115036,124.132811,0
3407,32.62908254,58.2853781,89.08553936,21.17123455,115.6919504,43.136815,75.53624791,65.76920794,38.69454415,45.9774336,39.04346055,94.97910584,57.43403612,60.19938962,62.36657427,43.40789208,60.52390751,76.06820042,33.0167054,18.98093744,128.0023572,0,0,0,76.33945627,21.51563501,82.14490873,42.16614212,13.5161153,124.3177426,0
3408,32.24559683,59.01535494,88.73904823,20.97910858,116.4827317,42.53815967,75.31385257,64.99678039,39.68936704,45.92633325,39.86535048,94.20831627,57.20075112,60.99284578,61.80640311,43.1032185,61.2474998,75.6492817,32.90252334,18.46568094,128.6317957,0,0,0,76.12178488,21.33481381,82.54340131,42.09280206,13.66116894,124.246029,0
3409,32.42265078,58.7319822,88.84536702,21.21516867,115.8014137,42.98341762,74.87084862,65.41956809,39.70958328,45.91332173,39.71048,94.37619827,57.11902836,60.89789996,61.98307168,42.95321896,61.17388312,75.87289792,32.63852054,18.58427428,128.7772052,0,0,0,75.49259952,21.50410747,83.00329301,41.88557659,13.70731271,124.4071107,0
3410,32.33881465,58.97232633,88.68885902,21.19295823,115.3412075,43.46583426,74.95656382,65.43266103,39.61077515,45.56497007,39.68576432,94.74926561,56.6975125,60.69463692,62.60785059,42.73532409,61.09139136,76.17328455,32.76021385,18.54899961,128.6907865,0,0,0,75.52855357,21.39202792,83.07941851,41.58127633,13.5588179,124.8599058,0
3411,32.60173525,59.19896215,88.19930261,21.21516867,115.8014137,42.98341762,75.42041552,65.09663474,39.48294974,45.39072434,39.67259052,94.93668513,56.77122176,60.79250779,62.43627045,42.76080243,61.20492984,76.03426774,33.11739275,18.73498138,128.1476259,0,0,0,76.08283788,21.44702602,82.4701361,41.56693488,13.590895,124.8421701,0
3412,32.59587449,59.47591175,87.92821376,21.09530908,116.2084896,42.69620132,75.77934741,64.66167607,39.55897651,45.27191283,39.71900564,95.00908153,56.77122176,60.79250779,62.43627045,42.70084243,61.08712577,76.2120318,33.26143505,18.65064819,128.0879168,0,0,0,76.14226291,21.29342078,82.56431631,41.56693488,13.590895,124.8421701,0
3413,32.60173525,59.19896215,88.19930261,21.26363068,115.7738322,42.96253715,75.44660966,65.7557079,38.79768244,45.52473014,39.78218731,94.69308256,56.85329684,60.88872291,62.25798024,42.93961593,61.55820891,75.50217516,33.34690508,18.95508111,127.6980138,0,0,0,76.57447762,21.65457524,81.77094715,40.96536307,13.22513897,125.809498,0
3414,32.70164662,58.87828877,88.42006461,21.04738959,116.2357778,42.71683259,76.91589001,63.9943437,39.08976629,45.61423769,39.18429544,95.20146686,57.27185603,60.27964044,62.44850354,43.28393945,60.29265728,76.42340327,33.45305674,18.72367607,127.8232672,0,0,0,76.80439242,21.08082457,82.11478301,42.96951892,13.79650582,123.2339753,0
3415,32.98961927,58.74548803,88.2648927,21.1670859,116.5079346,42.32497948,76.70760891,63.89452061,39.39787047,45.93782201,39.13797245,94.92420554,57.76042716,60.3061918,61.93338103,43.49689682,60.3154994,76.18760378,33.39232675,18.87154897,127.7361243,0,0,0,76.72268562,21.24566607,82.03164831,43.20109807,14.07544465,122.7234573,0
3416,32.50760472,59.24247282,88.24992245,21.21516867,115.8014137,42.98341762,74.67974343,65.30616122,40.01409535,45.40543789,39.82884538,94.76571673,56.69327751,60.96821572,62.33850677,42.55205991,61.45028018,75.99765991,32.65812717,18.53634037,128.8055325,0,0,0,75.49259952,21.50410747,83.00329301,41.17467132,13.64954067,125.175788,0
3417,32.25157173,58.45900071,89.28942755,21.35844565,114.9103912,43.73116319,74.60010809,65.86927193,39.53061997,45.64468415,39.73530139,94.62001446,56.53420155,61.04724121,62.41855724,42.58183701,61.28986256,76.12830043,32.26024159,18.44327817,129.2964802,0,0,0,74.90089006,21.53035212,83.56875782,41.59555362,13.52689305,124.8775533,0
3418,32.43258229,58.92905402,88.63836369,21.21963449,115.6644273,43.11593817,74.60010809,65.86927193,39.53061997,45.64468415,39.73530139,94.62001446,56.85329684,60.88872291,62.25798024,42.76080243,61.20492984,76.03426774,32.9742791,18.8194595,128.2062614,0,0,0,75.45122656,21.58789979,82.96087365,41.56693488,13.590895,124.8421701,0
3419,32.52690472,58.88553588,88.5875594,21.21963449,115.6644273,43.11593817,74.24445382,66.30663082,39.44891536,45.63032826,39.57907979,94.79059195,56.93171253,60.71288527,62.3554022,42.82058465,61.32271091,75.85670444,32.83208112,18.90408551,128.2638334,0,0,0,75.68862143,21.72853729,82.58284128,41.05166866,13.48568906,125.4626423,0
3420,32.53079937,58.60733185,88.86186879,21.26825963,115.6367687,43.09497162,74.95656382,65.43266103,39.61077515,45.75113225,39.53198063,94.71688711,57.01426841,60.80875841,62.17697318,42.94132033,61.11927872,75.93940096,32.70082333,18.69417691,128.6049998,0,0,0,75.74357947,21.54532855,82.71109198,42.04925437,13.75845767,124.192288,0
3421,32.71217425,59.07600428,88.21182147,21.21963449,115.6644273,43.11593817,75.34258649,65.65772971,38.9996838,45.43950199,39.40902377,95.15147424,56.91879188,60.44251235,62.63869577,42.93722763,60.95437297,76.1083994,33.41069301,19.06722675,127.5220802,0,0,0,76.31864073,21.55767144,82.12368783,41.43363491,13.45857089,125.1077942,0
3422,32.62178696,58.84176979,88.53644325,21.26825963,115.6367687,43.09497162,75.53624791,65.76920794,38.69454415,45.39941014,39.50517859,95.09541127,56.75454343,60.7962905,62.44916607,42.87259251,61.11115506,76.01625242,33.41069301,19.06722675,127.5220802,0,0,0,76.29774359,21.59987347,82.10238294,41.65688576,13.38044825,124.962666,0
3423,32.80801703,59.03174309,88.16023988,21.07529333,116.4279213,42.49678534,76.1035902,65.4324566,38.4639532,45.59990301,39.26651787,95.13357911,57.33482902,60.37627235,62.28889862,43.30709744,60.94578339,75.74711917,33.51587234,19.08054317,127.4035845,0,0,0,77.19684277,21.52237,81.28078723,41.32349649,13.26002728,125.4164762,0
3424,32.90173849,58.23625573,88.86200578,21.48108826,115.3128869,43.20602484,76.20660014,65.52898162,38.26441824,45.84291863,39.17215714,94.98492423,57.25557324,60.55221672,62.19221004,43.33801598,60.78518963,75.87679439,33.34895935,19.2180053,127.4330353,0,0,0,76.55400449,21.66884154,81.77715397,42.36603865,13.50115036,124.132811,0
3425,32.26397911,58.3762153,89.3598056,21.2937706,115.1473893,43.55884011,75.04331992,65.44569267,39.51098741,46.06233018,39.65274469,94.28492513,57.02195038,60.80679631,62.17125331,43.06621785,61.08021375,75.85356841,32.46243926,18.46923418,129.0683266,0,0,0,75.48211054,21.44641543,83.07147403,42.27352012,13.67921957,124.0472603,0
3426,32.61102896,58.64518055,88.74379049,21.43185166,115.3409008,43.2272475,74.83565106,64.76466736,40.39968158,45.94051691,39.70029395,94.35918914,57.10418963,60.90233994,61.99347043,42.82506699,61.04884625,76.12608676,32.3608952,18.45628586,129.1828189,0,0,0,74.91332686,21.45969093,83.62698222,42.4148156,14.13175633,123.4534281,0
3427,32.43631011,58.65085537,88.91283452,21.19669514,116.0173334,42.78597145,74.41156311,65.75291123,39.83552566,45.94051691,39.70029395,94.35918914,57.18631827,60.99782931,61.81585241,42.91430261,61.44364146,75.64205592,32.24069408,18.49118,129.2681259,0,0,0,75.43041894,21.63004283,82.93953823,41.36244435,13.63650418,125.0010515,0
3428,32.97745767,58.5504306,88.47211173,21.47605922,115.4500885,43.07385231,76.44892709,64.42933686,39.12173605,45.59990301,39.26651787,95.13357911,57.09316001,60.63278973,62.27405026,43.1226657,60.59497686,76.28235745,33.51587234,19.08054317,127.4035845,0,0,0,76.35941403,21.44492985,82.19565611,43.23125308,14.0082488,122.7604981,0
3429,33.17145195,58.46112735,88.3674207,21.33274074,116.2054706,42.46178869,75.72077297,65.30383472,38.97539231,46.09985872,38.99605371,94.90408757,57.93137031,60.22358194,61.84504775,43.62385394,60.71112233,75.66502373,33.22433983,19.25456405,127.5210961,0,0,0,76.82942887,21.72291866,81.44765248,42.21487486,13.81017385,123.9749513,0
3430,33.07416523,58.50590683,88.41992794,21.45429959,115.7985459,42.74715451,75.16700977,65.6309069,39.20208332,45.72107044,39.21945346,95.0594761,57.33910432,60.6473965,62.01349918,43.12341158,61.03289977,75.84368865,33.12140683,19.24026445,127.6383287,0,0,0,76.21547411,21.82586783,81.95865805,42.01989369,13.82409652,124.1560098,0
3431,32.98961927,58.74548803,88.2648927,21.28922358,116.0979882,42.61278827,74.89315774,66.08358682,39.02325544,45.5440597,39.20538824,95.25055206,57.24843734,60.55352224,62.19804042,43.05855095,61.18980076,75.75164829,33.12140683,19.24026445,127.6383287,0,0,0,76.48961717,21.85254386,81.65783897,41.21272353,13.53665863,125.2506178,0
3432,33.08676078,58.70071188,88.21252734,21.21580277,116.4801313,42.30406595,74.70512538,65.96869504,39.32617958,45.88272244,39.07710324,95.04017432,57.75457878,60.30688801,61.9385332,43.27965623,60.83340683,75.88693694,33.10073822,19.29090099,127.6083608,0,0,0,76.21547411,21.82586783,81.95865805,41.49424999,13.75360314,124.7521469,0
3433,33.10477558,58.61914321,88.27608122,21.17237798,116.3725679,42.45505411,74.61485657,66.54315355,38.84198989,45.81089859,38.85950095,95.32960046,57.74368873,60.0373501,62.21896117,43.33801598,60.78518963,75.87679439,33.05910128,19.39299544,127.5479033,0,0,0,76.46834569,21.8954611,81.63619321,40.86591617,13.4478182,125.6862656,0
3434,32.72146839,58.51953798,88.75899363,21.31711155,115.6089737,43.07391476,73.53542552,67.18366383,39.28091065,45.85805329,39.32842317,94.81352354,57.25557324,60.55221672,62.19221004,42.97069331,61.39743992,75.63186678,32.53006788,19.12371882,128.3462133,0,0,0,75.56962656,22.03983605,82.39053739,40.51821225,13.40956179,126.072226,0
3435,32.89305656,58.79000809,88.31693536,21.2404063,116.1258178,42.63377589,73.98131296,66.16859344,39.8500936,45.42341456,39.25224978,95.32433566,57.08562536,60.63429142,62.28008322,42.66622014,61.08280925,76.25097061,32.67056469,19.03847133,128.290964,0,0,0,75.37824704,21.81300878,82.80874417,41.11677093,13.77940117,125.1038279,0
3436,33.0566055,58.58721738,88.35617712,21.49796776,115.905884,42.59614822,73.30756557,66.43582186,40.25661258,45.6154031,39.42281914,94.96177777,57.17904589,61.00033986,61.82061426,42.55205991,61.45028018,75.99765991,32.33310705,19.09404467,128.5728483,0,0,0,74.73233853,22.09254968,83.17511179,41.03616036,13.98695366,124.976886,0
3437,32.53150958,59.36392556,88.10456486,21.05601815,115.9629085,42.98107339,73.4316022,67.08388232,39.48451548,45.27963964,39.55187481,95.16848556,56.74953369,60.52326036,62.72720595,42.57189079,61.40089677,76.02721244,33.06020806,19.12587779,127.8139141,0,0,0,75.65047004,21.84117696,82.508353,40.00892803,13.26699492,126.7240771,0
3438,32.88748426,59.06693907,88.04557667,21.2404063,116.1258178,42.63377589,74.5174587,65.85316586,39.62937544,45.26354828,39.39466813,95.34178359,56.91581433,60.71628419,62.36790147,42.60178923,61.23962342,76.15858735,32.81195173,18.95337948,128.2346688,0,0,0,75.68862143,21.72853729,82.58284128,40.82125583,13.59504058,125.5837036,0
3439,32.71217425,59.07600428,88.21182147,21.21963449,115.6644273,43.11593817,73.53542552,67.18366383,39.28091065,45.26354828,39.39466813,95.34178359,56.74953369,60.52326036,62.72720595,42.57189079,61.40089677,76.02721244,32.918219,19.21150459,127.8702764,0,0,0,75.61212857,21.95383587,82.43403555,40.00892803,13.26699492,126.7240771,0
3440,32.8982009,59.26553703,87.83626206,21.17237798,116.3725679,42.45505411,73.52800386,66.50030446,39.97169168,45.34339254,39.44421539,95.21239207,57.07043823,60.63731601,62.29224576,42.56690797,61.23561788,76.19747415,33.01937074,19.22591065,127.7547186,0,0,0,75.33610493,21.89836303,82.76553204,40.59281746,13.70498696,125.7021956,0
3441,32.98387006,59.02242711,87.99370283,21.26474797,116.4521899,42.28306212,75.42041552,65.09663474,39.48294974,45.8726121,39.4846499,94.64273799,57.58690609,60.66075796,61.75233595,43.21505384,60.98943437,75.79551179,33.39021388,19.11721717,127.4925689,0,0,0,76.27676437,21.64224207,82.08099356,42.00511333,13.85715326,124.1377334,0
3442,33.56649766,58.27940686,88.15409549,21.43059516,116.8292539,41.74015098,76.08438686,64.86624159,39.04937154,46.37714626,38.88575316,94.73710059,58.51420937,60.33649462,61.14929602,43.90100059,60.68436977,75.41462964,33.2652447,19.42287344,127.3118819,0,0,0,77.04493818,21.84946089,81.10560093,42.64946461,14.07875392,123.2717815,0
3443,32.99454851,58.46858872,88.53686278,21.43705266,116.0136676,42.54927969,73.99305555,66.84373086,39.16321359,46.11762335,39.38928642,94.49309023,57.67071892,60.75546616,61.57381492,43.24066729,61.70649217,75.05284054,32.50965705,19.17391251,128.3164304,0,0,0,76.06801304,22.18228945,81.74969751,40.50397011,13.44152708,126.0545028,0
3444,32.25157173,58.45900071,89.28942755,21.29443439,115.9616536,42.74391201,69.36663131,70.11841034,40.51495835,46.57010842,40.09096262,93.33892896,57.5265533,61.37210449,61.10134221,42.60729913,62.93130153,74.46139934,31.23225881,19.04040429,129.7273369,0,0,0,73.6504272,22.92148309,83.42808971,38.2553797,13.26061805,128.4840023,0
3445,31.91220637,58.66305003,89.4247436,21.10956459,117.0482954,41.84214006,68.69363815,70.98250625,40.3238556,47.80038769,40.78228754,91.41732477,58.6006763,61.77425653,59.62506717,43.40335356,63.85764917,72.73899727,31.32312585,19.05647189,129.6204023,0,0,0,74.27708047,23.26624555,82.45667397,37.57524452,12.9389058,129.4858497,0
3446,31.03050912,58.17461723,90.79487365,20.97578371,117.2974897,41.72672661,67.49159401,71.26870563,41.23970036,49.20142344,41.59821754,89.20035901,59.25601158,62.50316156,58.24082686,43.85619767,64.94384074,71.19996159,29.78648759,17.99694417,132.2165682,5.78461813,2.216826107,171.9985558,73.64691994,23.34391227,83.00916779,37.4245314,12.91844386,129.6570247,1
3447,30.39450422,57.12189208,92.4836037,21.2659303,117.220544,41.51352566,65.0129256,73.13963371,41.84744069,51.16365183,42.50329159,86.33305659,60.2943627,63.66685378,56.03878352,44.28694799,66.73030369,68.98274832,27.90098807,17.31669868,134.7823133,5.685465169,2.286829902,172.0277049,72.22935922,24.21074864,83.55989214,36.43752196,12.79090516,130.7715729,1
3448,29.53336417,57.32784975,93.13878608,21.28000832,116.9382301,41.78176162,64.67832628,72.72900741,42.59266631,51.41661938,43.81282393,84.7705567,59.67125294,65.06117994,55.26756712,43.94088294,67.88824246,68.1708746,27.44242622,16.56451301,135.9930608,5.6557678,2.303418592,172.0408136,71.42795877,24.05834228,84.51369894,36.85178336,12.80764765,130.340569,1
3449,28.27039618,57.00577807,94.72382576,21.36469918,114.6516771,43.98362376,62.58237588,73.14138318,44.27624095,50.95862013,44.91710115,84.12427872,57.86647398,66.168382,55.96514403,42.53878665,68.58784427,68.87336908,25.47889885,15.18300289,139.3380983,5.551852428,2.287543344,172.1606042,68.10437703,23.63927219,88.25635077,36.63224188,12.88619478,130.4815633,1
3450,27.47882666,56.7540787,95.76709464,21.41753644,113.5505231,45.0319405,63.21758849,73.29923486,43.48317666,50.62901748,45.83982176,83.53116076,56.68949737,67.31219503,55.9983076,42.22747854,69.31385952,68.45866194,25.68354839,14.8656315,139.4508201,5.637385009,2.239784035,172.122831,68.18148325,23.376437,88.44207975,37.2499151,12.4967872,130.2532977,1
3451,27.3120334,56.92739699,95.76056961,21.42177018,113.2424664,45.33576345,63.52572612,73.014883,43.45939088,50.61149275,46.13059724,83.25791001,56.50327857,67.45608387,56.04063755,42.16966049,69.49001552,68.34032399,25.51664124,14.5963995,139.8869593,5.682544182,2.239196925,172.0782589,68.11122693,23.20800222,88.68077085,37.06190675,12.33165818,130.6064351,1
3452,27.22111509,56.65790023,96.12098467,21.53973363,112.819588,45.6406784,62.22698554,74.57229917,43.20071529,50.39406118,46.26578997,83.34014885,56.07493847,67.85012305,56.07493847,41.71969798,69.86368759,68.41661443,25.58110926,14.92650527,139.4923855,0,0,0,67.2969699,23.59930149,89.10372861,36.40090676,12.19394051,131.4051527,1
3453,27.80117531,55.68239884,96.51642585,22.09846521,111.7603844,46.14115043,63.98319007,73.6403414,42.37646853,50.53886023,45.50506777,83.956072,56.24060796,67.51878408,56.24060796,42.08044338,69.10509311,68.8144635,25.65569763,15.13241916,139.2118832,0,0,0,67.74791144,23.59571725,88.65637131,37.87375442,12.48295519,129.6432904,1
3454,28.36989792,55.44823504,96.18186704,22.5890642,111.6017531,45.80918272,64.67832628,72.72900741,42.59266631,50.47270856,45.42344583,84.10384561,56.25317667,67.95944882,55.78737451,41.96915844,69.30774851,68.72309305,25.53716733,15.23266426,139.2301684,0,0,0,67.69390741,23.81479494,88.49129765,38.50433992,12.87259193,128.6230682,1
3455,27.57526452,55.98402135,96.44071413,21.83322382,111.7527374,46.41403876,62.75650388,75.51219649,41.73129963,50.14930909,45.51844351,84.3322474,55.89031802,67.28865467,56.82102732,41.82402622,69.23342641,68.94254736,26.22773143,15.59181767,138.1804509,0,0,0,67.79671001,23.81122006,88.39206993,36.51630157,11.97836602,131.5053324,1
3456,27.9864345,55.81794454,96.19562096,21.99516374,111.7825959,46.2222404,63.77737812,74.11688451,42.10573737,50.34891085,45.06043679,84.59065236,56.33621865,66.86219759,56.80158376,42.12905776,68.79174232,69.07919993,25.82713851,15.36465217,138.8082093,5.716289098,2.213083859,172.070627,68.14223142,23.66230439,88.19546418,37.21941962,12.32147778,130.4591026,1
